"Region","Market","Store","Date","Sales","Store_Size","Num_Employees","Num_Customers","Returns_Pct","Pct_On_Sale","Pct_Promotional","Marketing","TouristEvent","Econ_ChangeGDP","EconJobsChange","AnnualizedCPI"
"South","Corporate","San Antonio","2012-07-03","23790","17000","8","137","0.29","9.81","4.71E-5","July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID20.0807","No","","",""
"South","Corporate","San Antonio","2012-07-04","36248","17000","12","135","0.79","11.04","4.71E-5","July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID12.3747","No","","",""
"South","Corporate","San Antonio","2012-07-05","28740","17000","14","115","0.48","10.73","4.71E-5","July In Store Credit Card Signup Discount; ID5.3119","No","","",""
"South","Corporate","San Antonio","2012-07-06","36365","17000","13","130","0.4","13.18","4.71E-5","July In Store Credit Card Signup Discount; ID36.6079","No","","",""
"South","Corporate","San Antonio","2012-07-07","30153","17000","15","194","0.72","9.23","4.71E-5","July In Store Credit Card Signup Discount; ID4.3752","No","","750.0",""
"South","Corporate","San Antonio","2012-07-08","26362","17000","13","128","0.56","12.12","6.93728E-4","July In Store Credit Card Signup Discount; ID20.3276","No","","",""
"South","Corporate","San Antonio","2012-07-09","27263","17000","10","93","0.58","10.2","6.93728E-4","July In Store Credit Card Signup Discount; ID13.2671","No","","",""
"South","Corporate","San Antonio","2012-07-10","28476","17000","10","93","0.31","7.65","6.93728E-4","July In Store Credit Card Signup Discount; ID44.6988","No","","",""
"South","Corporate","San Antonio","2012-07-11","31239","17000","10","99","0.46","12.05","6.93728E-4","July In Store Credit Card Signup Discount; ID55.7791","No","","",""
"South","Corporate","San Antonio","2012-07-12","25014","17000","12","108","0.87","9.92","6.93728E-4","July In Store Credit Card Signup Discount; ID47.8566","No","","",""
"South","Corporate","San Antonio","2012-07-13","27416","17000","13","112","0.82","8.37","6.93728E-4","July In Store Credit Card Signup Discount; ID63.3107","No","","",""
"South","Corporate","San Antonio","2012-07-14","33683","17000","14","145","0.47","10.72","6.93728E-4","July In Store Credit Card Signup Discount; ID44.1093","No","","1250.0",""
"South","Corporate","San Antonio","2012-07-15","26670","17000","14","110","0.86","7.76","0.001542543","July In Store Credit Card Signup Discount; Summer Swim Mailer ID75.4052","No","","",""
"South","Corporate","San Antonio","2012-07-16","28293","17000","7","95","0.61","10.52","0.001542543","July In Store Credit Card Signup Discount; Summer Swim Mailer ID56.8838","No","","",""
"South","Corporate","San Antonio","2012-07-17","20700","17000","8","99","0.16","8.37","0.001542543","July In Store Credit Card Signup Discount; Summer Swim Mailer ID71.9272","No","","",""
"South","Corporate","San Antonio","2012-07-18","27636","17000","9","104","0.72","6.97","0.001542543","July In Store Credit Card Signup Discount; Summer Swim Mailer ID89.3386","No","","",""
"South","Corporate","San Antonio","2012-07-19","27386","17000","12","114","0.58","9.83","0.001542543","July In Store Credit Card Signup Discount; ID84.9644","No","","",""
"South","Corporate","San Antonio","2012-07-20","32459","17000","18","114","1.02","9.29","0.001542543","July In Store Credit Card Signup Discount; ID90.2808","No","","",""
"South","Corporate","San Antonio","2012-07-21","30283","17000","24","161","0.29","7.48","0.001542543","July In Store Credit Card Signup Discount; ID38.1519","No","","-3000.0",""
"South","Corporate","San Antonio","2012-07-22","32404","17000","13","117","0.21","6.71","0.001841075","July In Store Credit Card Signup Discount; ID145.2652","No","","",""
"South","Corporate","San Antonio","2012-07-23","29930","17000","11","97","0.51","8.81","0.001841075","July In Store Credit Card Signup Discount; ID153.2562","No","","",""
"South","Corporate","San Antonio","2012-07-24","28396","17000","12","97","0.13","7.47","0.001841075","July In Store Credit Card Signup Discount; ID112.1737","No","","",""
"South","Corporate","San Antonio","2012-07-25","29430","17000","12","108","0.73","6.82","0.001841075","July In Store Credit Card Signup Discount; ID129.864","No","","",""
"South","Corporate","San Antonio","2012-07-26","32265","17000","18","110","1.13","11.97","0.001841075","July In Store Credit Card Signup Discount; ID60.6535","No","","",""
"South","Corporate","San Antonio","2012-07-27","32047","17000","18","125","0.55","8.65","0.001841075","July In Store Credit Card Signup Discount; ID77.4283","No","","",""
"South","Corporate","San Antonio","2012-07-28","36294","17000","21","158","0.74","10.82","0.001841075","July In Store Credit Card Signup Discount; ID34.5335","No","","250.0",""
"South","Corporate","San Antonio","2012-07-29","27109","17000","16","112","0.47","10.76","0.017232143","July In Store Credit Card Signup Discount; ID187.4951","No","","",""
"South","Corporate","San Antonio","2012-07-30","30768","17000","7","95","0.68","6.51","0.017232143","July In Store Credit Card Signup Discount; ID1.1934","No","","",""
"South","Corporate","San Antonio","2012-07-31","31467","17000","9","90","0.42","8.66","0.017232143","July In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID81.6142","No","","",""
"South","Corporate","San Antonio","2012-08-01","27696","17000","10","114","0.51","8.69","0.017232143","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID4.2822","No","","","0.071985582"
"South","Corporate","San Antonio","2012-08-02","29610","17000","18","116","0.69","10.67","0.017232143","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID4.9739","No","","",""
"South","Corporate","San Antonio","2012-08-03","33886","17000","16","121","0.29","12.67","0.017232143","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID23.147","No","","",""
"South","Corporate","San Antonio","2012-08-04","36666","17000","14","162","0.83","9.08","0.017232143","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID24.5867","No","","3500.0",""
"South","Corporate","San Antonio","2012-08-05","33293","17000","22","127","0.64","10.63","0.044655973","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID6.5476","No","","",""
"South","Corporate","San Antonio","2012-08-06","31386","17000","9","90","0.34","11.86","0.044655973","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID25.2042","No","","",""
"South","Corporate","San Antonio","2012-08-07","23265","17000","9","90","0.02","9.54","0.044655973","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID19.5236","No","","",""
"South","Corporate","San Antonio","2012-08-08","28390","17000","11","107","0.85","11.06","0.044655973","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID34.117","No","","",""
"South","Corporate","San Antonio","2012-08-09","25269","17000","13","98","0.55","9.53","0.044655973","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID41.7458","No","","",""
"South","Corporate","San Antonio","2012-08-10","27010","17000","23","131","1.06","15.1","0.044655973","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID39.9777","No","","",""
"South","Corporate","San Antonio","2012-08-11","37558","17000","15","151","0.71","12.65","0.044655973","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID74.7301","No","","-5000.0",""
"South","Corporate","San Antonio","2012-08-12","33636","17000","18","129","0.58","9.19","0.044466096","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID92.5855","No","","",""
"South","Corporate","San Antonio","2012-08-13","30539","17000","7","94","0.42","11.22","0.044466096","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID37.7972","No","","",""
"South","Corporate","San Antonio","2012-08-14","26850","17000","14","90","0.4","9.25","0.044466096","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID94.5722","No","","",""
"South","Corporate","San Antonio","2012-08-15","31452","17000","11","94","0.4","9.83","0.044466096","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID93.2012","No","","",""
"South","Corporate","San Antonio","2012-08-16","38396","17000","24","131","0.36","9.04","0.044466096","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID110.3682","No","","",""
"South","Corporate","San Antonio","2012-08-17","32110","17000","15","124","0.69","10.12","0.044466096","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID39.1052","No","","",""
"South","Corporate","San Antonio","2012-08-18","33046","17000","17","149","0.26","7.57","0.044466096","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID104.7461","No","","2000.0",""
"South","Corporate","San Antonio","2012-08-19","27691","17000","17","114","0.74","10.38","0.047435984","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID62.3188","No","","",""
"South","Corporate","San Antonio","2012-08-20","30734","17000","15","74","0.13","9.6","0.047435984","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID122.4011","No","","",""
"South","Corporate","San Antonio","2012-08-21","26452","17000","8","87","0.13","11.81","0.047435984","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID156.7884","No","","",""
"South","Corporate","San Antonio","2012-08-22","28598","17000","10","87","0.47","12.1","0.047435984","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID129.5648","No","","",""
"South","Corporate","San Antonio","2012-08-23","32765","17000","20","98","0.45","8.51","0.047435984","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID27.6862","No","","",""
"South","Corporate","San Antonio","2012-08-24","31606","17000","23","133","0.16","13.61","0.047435984","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID79.4708","No","","",""
"South","Corporate","San Antonio","2012-08-25","29620","17000","22","179","0.89","10.25","0.047435984","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID23.4466","No","","1250.0",""
"South","Corporate","San Antonio","2012-08-26","30981","17000","13","126","0.82","15.64","0.047338066","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID204.7023","No","","",""
"South","Corporate","San Antonio","2012-08-27","20403","17000","9","85","0.53","9.84","0.047338066","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID202.6381","No","","",""
"South","Corporate","San Antonio","2012-08-28","29382","17000","8","85","0.44","11.28","0.047338066","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID179.9924","No","","",""
"South","Corporate","San Antonio","2012-08-29","28355","17000","10","72","0.4","11.48","0.047338066","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID182.6228","No","","",""
"South","Corporate","San Antonio","2012-08-30","24371","17000","22","74","0.63","10.68","0.047338066","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID143.8049","No","","",""
"South","Corporate","San Antonio","2012-08-31","31962","17000","21","113","0.33","9.7","0.047338066","August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID205.6679","No","","",""
"South","Corporate","San Antonio","2012-09-01","33896","17000","20","179","0.83","13.54","0.047338066","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID7.2333","No","","-250.0","0.058781839"
"South","Corporate","San Antonio","2012-09-02","34205","17000","23","154","1.03","11.46","0.049866712","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID1.4763","No","","",""
"South","Corporate","San Antonio","2012-09-03","30512","17000","8","157","0.58","10.33","0.049866712","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID19.367","No","","",""
"South","Corporate","San Antonio","2012-09-04","23024","17000","10","61","0.17","8.54","0.049866712","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID30.5005","No","","",""
"South","Corporate","San Antonio","2012-09-05","24376","17000","11","57","0.55","8.55","0.049866712","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID24.7132","No","","",""
"South","Corporate","San Antonio","2012-09-06","26540","17000","23","76","0.92","7.26","0.049866712","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID32.0763","No","","",""
"South","Corporate","San Antonio","2012-09-07","25812","17000","15","87","0.55","7.86","0.049866712","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID0.9547","No","","",""
"South","Corporate","San Antonio","2012-09-08","29370","17000","15","117","0.76","7.15","0.049866712","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID57.0426","No","","6250.0",""
"South","Corporate","San Antonio","2012-09-09","27865","17000","21","94","0.32","6.87","0.056375383","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID58.764","No","","",""
"South","Corporate","San Antonio","2012-09-10","40459","17000","18","213","0.45","8.65","0.056375383","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID50.796","Yes","","",""
"South","Corporate","San Antonio","2012-09-11","48169","17000","29","243","0.57","6.2","0.056375383","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID1.7572","Yes","","",""
"South","Corporate","San Antonio","2012-09-12","43168","17000","26","237","0.13","9.02","0.056375383","September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID76.0011","Yes","","",""
"South","Corporate","San Antonio","2012-09-13","28419","17000","14","80","0.61","9.62","0.056375383","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID68.8791","No","","",""
"South","Corporate","San Antonio","2012-09-14","24449","17000","13","89","0.45","8.8","0.056375383","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID65.8381","No","","",""
"South","Corporate","San Antonio","2012-09-15","37747","17000","17","128","0.49","9.96","0.056375383","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID55.4812","No","","3750.0",""
"South","Corporate","San Antonio","2012-09-16","27927","17000","18","94","0.65","7.46","0.055513385","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID111.1316","No","","",""
"South","Corporate","San Antonio","2012-09-17","31426","17000","10","63","0.5","6.11","0.055513385","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID143.4009","No","","",""
"South","Corporate","San Antonio","2012-09-18","23340","17000","9","56","0.34","8.77","0.055513385","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID106.9381","No","","",""
"South","Corporate","San Antonio","2012-09-19","26755","17000","10","56","0.25","6.38","0.055513385","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID136.9457","No","","",""
"South","Corporate","San Antonio","2012-09-20","30061","17000","28","78","0.77","9.94","0.055513385","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID135.4624","No","","",""
"South","Corporate","San Antonio","2012-09-21","29157","17000","20","95","0.71","10.03","0.055513385","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID118.1285","No","","",""
"South","Corporate","San Antonio","2012-09-22","30937","17000","20","151","1.19","7.09","0.055513385","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID135.8954","No","","0.0",""
"South","Corporate","San Antonio","2012-09-23","30638","17000","21","110","0.09","10.99","0.052236858","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID124.7216","No","","",""
"South","Corporate","San Antonio","2012-09-24","25518","17000","7","61","0.24","10.25","0.052236858","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID63.0754","No","","",""
"South","Corporate","San Antonio","2012-09-25","27220","17000","12","54","0.38","8.64","0.052236858","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID2.1624","No","","",""
"South","Corporate","San Antonio","2012-09-26","31970","17000","13","61","0.08","12.42","0.052236858","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID136.3216","No","","",""
"South","Corporate","San Antonio","2012-09-27","21484","17000","22","67","0.6","7.12","0.052236858","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID216.578","No","","",""
"South","Corporate","San Antonio","2012-09-28","28358","17000","23","93","0.45","10.41","0.052236858","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID217.1346","No","","",""
"South","Corporate","San Antonio","2012-09-29","32865","17000","19","149","0.55","9.61","0.052236858","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID260.4503","No","","1000.0",""
"South","Corporate","San Antonio","2012-09-30","30024","17000","17","93","0.98","11.42","0.050737496","Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID177.3285","No","","",""
"South","Corporate","San Antonio","2012-10-01","25651","17000","10","52","0.61","10.29","0.050737496","October In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID9.85","No","0.1","","0.032845874"
"South","Corporate","San Antonio","2012-10-02","36565","17000","12","63","0.25","7.43","0.050737496","In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID4.5868","No","","",""
"South","Corporate","San Antonio","2012-10-03","28208","17000","12","58","0.14","7.53","0.050737496","In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID6.964","No","","",""
"South","Corporate","San Antonio","2012-10-04","32769","17000","18","78","0.2","12.34","0.050737496","In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID22.347","No","","",""
"South","Corporate","San Antonio","2012-10-05","32196","17000","16","95","0.63","10.3","0.050737496","In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID30.6805","No","","",""
"South","Corporate","San Antonio","2012-10-06","90314","17000","45","626","1.03","9.33","0.050737496","In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID46.1922","Yes","","-11250.0",""
"South","Corporate","San Antonio","2012-10-07","57121","17000","45","406","0.18","10.41","0.052610438","In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID52.5675","Yes","","",""
"South","Corporate","San Antonio","2012-10-08","41123","17000","17","252","0.2","12.08","0.052610438","In Store Credit Card Signup Discount; ID52.5961","Yes","","",""
"South","Corporate","San Antonio","2012-10-09","29813","17000","14","52","0.4","8.96","0.052610438","In Store Credit Card Signup Discount; ID8.4204","No","","",""
"South","Corporate","San Antonio","2012-10-10","27770","17000","8","54","0.36","11.53","0.052610438","In Store Credit Card Signup Discount; ID25.1244","No","","",""
"South","Corporate","San Antonio","2012-10-11","28544","17000","22","76","0.15","8.44","0.052610438","In Store Credit Card Signup Discount; ID28.2364","No","","",""
"South","Corporate","San Antonio","2012-10-12","32516","17000","18","119","0.89","11.42","0.052610438","In Store Credit Card Signup Discount; ID60.064","No","","",""
"South","Corporate","San Antonio","2012-10-13","43697","17000","16","162","0.4","11.54","0.052610438","In Store Credit Card Signup Discount; ID51.665","No","","-1500.0",""
"South","Corporate","San Antonio","2012-10-14","33079","17000","20","114","0.72","7.68","0.052383315","In Store Credit Card Signup Discount; ID136.2014","No","","",""
"South","Corporate","San Antonio","2012-10-15","25737","17000","12","58","0.24","12.07","0.052383315","In Store Credit Card Signup Discount; ID3.3837","No","","",""
"South","Corporate","San Antonio","2012-10-16","26364","17000","15","69","0.51","7.9","0.052383315","In Store Credit Card Signup Discount; ID49.9124","No","","",""
"South","Corporate","San Antonio","2012-10-17","33571","17000","12","63","0.72","6.79","0.052383315","In Store Credit Card Signup Discount; ID161.5956","No","","",""
"South","Corporate","San Antonio","2012-10-18","29148","17000","30","73","0.3","13.7","0.052383315","In Store Credit Card Signup Discount; ID58.9709","No","","",""
"South","Corporate","San Antonio","2012-10-19","35161","17000","34","103","0.62","15.7","0.052383315","In Store Credit Card Signup Discount; ID21.0428","No","","",""
"South","Corporate","San Antonio","2012-10-20","35580","17000","29","193","0.76","16.35","0.052383315","In Store Credit Card Signup Discount; ID193.1042","No","","-500.0",""
"South","Corporate","San Antonio","2012-10-21","40256","17000","21","118","0.57","13.79","0.047613858","In Store Credit Card Signup Discount; ID184.46","No","","",""
"South","Corporate","San Antonio","2012-10-22","27886","17000","13","58","0.55","7.6","0.047613858","In Store Credit Card Signup Discount; ID203.9154","No","","",""
"South","Corporate","San Antonio","2012-10-23","29543","17000","13","71","0.48","9.88","0.047613858","In Store Credit Card Signup Discount; ID47.7087","No","","",""
"South","Corporate","San Antonio","2012-10-24","28540","17000","17","79","0.18","8.24","0.047613858","In Store Credit Card Signup Discount; ID76.9084","No","","",""
"South","Corporate","San Antonio","2012-10-25","37599","17000","17","75","0.29","6.99","0.047613858","In Store Credit Card Signup Discount; ID198.409","No","","",""
"South","Corporate","San Antonio","2012-10-26","34332","17000","24","97","0.76","8.66","0.047613858","In Store Credit Card Signup Discount; ID148.6645","No","","",""
"South","Corporate","San Antonio","2012-10-27","38476","17000","22","118","0.24","11.68","0.047613858","In Store Credit Card Signup Discount; ID200.0452","No","","-2750.0",""
"South","Corporate","San Antonio","2012-10-28","38714","17000","17","86","0.3","9.56","0.046630313","In Store Credit Card Signup Discount; ID162.0394","No","","",""
"South","Corporate","San Antonio","2012-10-29","35797","17000","13","54","0.41","10.95","0.046630313","In Store Credit Card Signup Discount; ID39.7967","No","","",""
"South","Corporate","San Antonio","2012-10-30","33160","17000","13","62","0.2","6.31","0.046630313","In Store Credit Card Signup Discount; ID243.0758","No","","",""
"South","Corporate","San Antonio","2012-10-31","33642","17000","14","77","0.2","6.96","0.046630313","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID6.7592","No","","",""
"South","Corporate","San Antonio","2012-11-01","35349","17000","16","75","0.46","11.52","0.046630313","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID6.4748","No","","","-0.019967039"
"South","Corporate","San Antonio","2012-11-02","26430","17000","24","116","0.08","6.11","0.046630313","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID19.3929","No","","",""
"South","Corporate","San Antonio","2012-11-03","33586","17000","21","163","0.53","7.13","0.046630313","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID19.3752","No","","4500.0",""
"South","Corporate","San Antonio","2012-11-04","37976","17000","22","122","0.96","10.86","0.045138254","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID39.1014","No","","",""
"South","Corporate","San Antonio","2012-11-05","30982","17000","8","58","0.19","9.61","0.045138254","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID32.5525","No","","",""
"South","Corporate","San Antonio","2012-11-06","32185","17000","12","58","0.3","10.71","0.045138254","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID15.9412","No","","",""
"South","Corporate","San Antonio","2012-11-07","28240","17000","15","66","0.49","11.81","0.045138254","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID24.261","No","","",""
"South","Corporate","San Antonio","2012-11-08","25339","17000","22","77","0.08","7.3","0.045138254","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID16.6085","No","","",""
"South","Corporate","San Antonio","2012-11-09","35693","17000","27","111","0.55","9.25","0.045138254","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID27.6835","No","","",""
"South","Corporate","San Antonio","2012-11-10","94591","17000","69","662","0.7","11.38","0.045138254","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID53.6663","Yes","","14250.0",""
"South","Corporate","San Antonio","2012-11-11","61561","17000","90","505","0.5","8.82","0.04431034","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID29.5373","Yes","","",""
"South","Corporate","San Antonio","2012-11-12","67894","17000","38","445","0.31","10.19","0.04431034","In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID124.1958","Yes","","",""
"South","Corporate","San Antonio","2012-11-13","29870","17000","15","66","0.76","7.21","0.04431034","In Store Credit Card Signup Discount; Black Friday Blitz ID5.9006","No","","",""
"South","Corporate","San Antonio","2012-11-14","30859","17000","19","71","0.33","8.89","0.04431034","In Store Credit Card Signup Discount; Black Friday Blitz ID31.707","No","","",""
"South","Corporate","San Antonio","2012-11-15","30231","17000","19","86","0.91","11.96","0.04431034","In Store Credit Card Signup Discount; Black Friday Blitz ID19.522","No","","",""
"South","Corporate","San Antonio","2012-11-16","38980","17000","32","126","0.77","16.24","0.04431034","In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID98.3352","No","","",""
"South","Corporate","San Antonio","2012-11-17","68336","17000","37","224","1.11","21.51","0.04431034","In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID65.0255","No","","7750.0",""
"South","Corporate","San Antonio","2012-11-18","47146","17000","38","164","0.67","16.12","0.062555498","In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID27.6364","No","","",""
"South","Corporate","San Antonio","2012-11-19","45201","17000","15","111","0.46","9.53","0.062555498","In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID22.0351","No","","",""
"South","Corporate","San Antonio","2012-11-20","35501","17000","18","115","0.63","15.92","0.062555498","In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID198.0523","No","","",""
"South","Corporate","San Antonio","2012-11-21","41076","17000","19","126","0.46","15.27","0.062555498","In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID111.9691","No","","",""
"South","Corporate","San Antonio","2012-11-22","30866","17000","13","184","0.1","16.37","0.062555498","In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID97.9764","No","","",""
"South","Corporate","San Antonio","2012-11-23","124503","17000","53","843","1.82","17.13","0.062555498","In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID129.1367","No","","",""
"South","Corporate","San Antonio","2012-11-24","50355","17000","35","231","0.89","17.68","0.062555498","In Store Credit Card Signup Discount; Christmas Email Campaign ID102.3516","No","","6250.0",""
"South","Corporate","San Antonio","2012-11-25","44555","17000","31","173","1.51","18.86","0.063571718","In Store Credit Card Signup Discount; Christmas Email Campaign ID86.175","No","","",""
"South","Corporate","San Antonio","2012-11-26","46219","17000","10","68","0.45","15.69","0.063571718","In Store Credit Card Signup Discount; Christmas Email Campaign ID112.6918","No","","",""
"South","Corporate","San Antonio","2012-11-27","36094","17000","12","64","0.44","11.49","0.063571718","In Store Credit Card Signup Discount; Christmas Email Campaign ID41.4879","No","","",""
"South","Corporate","San Antonio","2012-11-28","41263","17000","13","75","0.61","12.12","0.063571718","In Store Credit Card Signup Discount; Christmas Email Campaign ID246.3047","No","","",""
"South","Corporate","San Antonio","2012-11-29","53338","17000","24","75","1.3","11.21","0.063571718","In Store Credit Card Signup Discount; Christmas Email Campaign ID195.9829","No","","",""
"South","Corporate","San Antonio","2012-11-30","52792","17000","20","96","0.89","17.11","0.063571718","In Store Credit Card Signup Discount; Christmas Email Campaign ID42.0512","No","","",""
"South","Corporate","San Antonio","2012-12-01","62920","17000","29","209","0.97","11.87","0.063571718","In Store Credit Card Signup Discount; Christmas Email Campaign ID11.1156","No","","2500.0","-0.001452012"
"South","Corporate","San Antonio","2012-12-02","62753","17000","22","147","1.56","12.28","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID11.8717","No","","",""
"South","Corporate","San Antonio","2012-12-03","46746","17000","12","72","0.54","15.94","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID21.5443","No","","",""
"South","Corporate","San Antonio","2012-12-04","54011","17000","10","77","0.39","18.42","0.06899898","In Store Credit Card Signup Discount; Christmas Email Campaign ID13.2491","No","","",""
